"","nGene","nUMI","orig.ident","study_accession_number","total_reads","lane","sample_supplier_name","plate.number","well.position","number.of.cells","exp","treatment","days.after.infection","mouse.number","genotype","tissue","cell.type.1","state","rora","pool","num_processed","num_mapped","percent_mapped","global_fl_mode","robust_fl_mode","total_counts","nGenes","percent.mito","NK","doublet","exon4","exon4_rel","exon4_pos","Rora_exprs","Rora_exprs_pos","Cd4_exprs_pos","Sell_exprs_pos","is_lung","is_spleen","is_MedLN","is_MesLN","res.0.5","ident","inferred_celltype"
"22719_3#352",2267,277924.000681545,NA,"ERP022989",2172100,3,"Th nipo_1187_79",1187,"g8",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1085957,647346,59.6106475670768,1000,100,277924.000681545,2267,0.0591415683658928,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#353",2291,304019.000908238,NA,"ERP022989",2389802,3,"Th nipo_1187_80",1187,"g9",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1194800,709130,59.3513558754603,1000,100,304019.000908238,2291,0.0588282987042584,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#354",2405,346540.989283016,NA,"ERP022989",2613640,3,"Th nipo_1187_81",1187,"g10",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1306703,750644,57.445647557249,1000,100,346540.989283016,2405,0.0538208771164089,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#355",2803,309511.998552601,NA,"ERP022989",2481214,3,"Th nipo_1187_82",1187,"g11",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1240500,678090,54.6626360338573,1000,100,309511.998552601,2803,0.0313380710452541,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#356",2701,315119.034818166,NA,"ERP022989",2000572,3,"Th nipo_1187_83",1187,"g12",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1000213,502779,50.2671930878723,1000,468,315119.034818165,2701,0.0876571237784449,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#357",2698,99597.002727142,NA,"ERP022989",692900,3,"Th nipo_1185_84",1185,"h1",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,346422,160690,46.3856221602554,1000,131,99597.002727142,2698,0.0590852502471574,0,0,0,0,FALSE,248,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#358",2689,135242.990414568,NA,"ERP022989",887002,3,"Th nipo_1185_85",1185,"h2",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,443462,216705,48.8666447181495,1000,102,135242.990414568,2689,0.014562805155097,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#359",2011,151021.003957041,NA,"ERP022989",986784,3,"Th nipo_1185_86",1185,"h3",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,493352,262405,53.1881901765879,1000,102,151021.003957041,2011,0.0694059888714659,0,0,1,0.00412371718386216,TRUE,241,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#36",2170,139247.007458421,NA,"ERP022989",1179762,3,"Th nipo_1183_13",1183,"b2",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,367884,157510,42.8151265072686,1000,103,139247.007458421,2170,0.0163588973406139,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#360",1746,137412.014113401,NA,"ERP022989",1051438,3,"Th nipo_1185_87",1185,"h4",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,383024,148005,38.6411817536238,1000,102,137412.014113401,1746,0.0505473445740188,0,0,0,0,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#361",1886,167053.000869838,NA,"ERP022989",1061798,3,"Th nipo_1185_88",1185,"h5",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,530857,296615,55.8747459296948,1000,101,167053.000869838,1886,0.0682274844193791,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#362",2756,144921.00371511,NA,"ERP022989",915280,3,"Th nipo_1185_89",1185,"h6",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,457614,240013,52.4487887171284,1000,102,144921.00371511,2756,0.0538745509612142,0,0,0,0,FALSE,325,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#363",2076,155367.998296252,NA,"ERP022989",1120604,3,"Th nipo_1185_90",1185,"h7",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,560266,313925,56.0314207894107,1000,102,155367.998296252,2076,0.0312581932448766,0,0,0,0,FALSE,285,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#364",2190,69422.9962460503,NA,"ERP022989",522884,3,"Th nipo_1185_91",1185,"h8",1,"KO","infected",30,44,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,261423,111496,42.6496520964108,134,134,69422.9962460503,2190,0.0400127178918475,0,0,0,0,FALSE,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#369",1710,152416.007035577,NA,"ERP022989",1103826,3,"Th nipo_1187_84",1187,"h1",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,377509,169646,44.9382663724573,1000,102,152416.007035577,1710,0.0601574610064401,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#37",2161,220728.99842308,NA,"ERP022989",1300158,3,"Th nipo_1183_14",1183,"b3",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,650019,375175,57.717543641032,1000,293,220728.99842308,2161,0.0199922714619566,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#370",2299,269280.991259595,NA,"ERP022989",2050838,3,"Th nipo_1187_85",1187,"h2",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,1025344,594592,57.9895137631858,1000,100,269280.991259595,2299,0.0494179705658144,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#371",2058,254833.013085716,NA,"ERP022989",1779636,3,"Th nipo_1187_86",1187,"h3",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,889744,474181,53.2940935819742,1000,168,254833.013085717,2058,0.0443597548964256,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#372",2555,246612.606879695,NA,"ERP022989",1709274,3,"Th nipo_1187_87",1187,"h4",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,854567,498404,58.3224018713571,1000,284,246612.606879695,2555,0.0292533155594892,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#373",1939,213387.00974287,NA,"ERP022989",1838306,3,"Th nipo_1187_88",1187,"h5",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,919089,542443,59.0196379240748,1000,103,213387.00974287,1939,0.0376332111766158,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#374",2546,336245.016861659,NA,"ERP022989",1930116,3,"Th nipo_1187_89",1187,"h6",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,964984,530483,54.973243079678,1000,106,336245.016861659,2546,0.0987402043898833,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#375",2649,316283.994336057,NA,"ERP022989",1778486,3,"Th nipo_1187_90",1187,"h7",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,889177,492735,55.4147262018698,1000,377,316283.994336057,2649,0.0554752478873382,0,0,0,0,FALSE,137,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#376",2440,132172.99048687,NA,"ERP022989",932416,3,"Th nipo_1187_91",1187,"h8",1,"KO","infected",30,38,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,466176,198293,42.53608079352,1000,101,132172.99048687,2440,0.138354878198936,0,0,0,0,FALSE,197,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#38",2924,232103.01018906,NA,"ERP022989",1484760,3,"Th nipo_1183_15",1183,"b4",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,742323,375964,50.6469555705535,1000,218,232103.01018906,2924,0.0509126219031134,0,0,0,0,FALSE,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#39",2350,175481.521691676,NA,"ERP022989",1404350,3,"Th nipo_1183_16",1183,"b5",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,702118,399065,56.8373122466594,1000,100,175481.521691676,2350,0.0357114841470927,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#4",1797,106812.398010185,NA,"ERP022989",1459640,3,"Th nipo_1181_4",1181,"a5",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,729761,483429,66.2448390637483,73,102,106812.398010185,1797,0.0511464218739764,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#40",2285,210875.997308431,NA,"ERP022989",1503470,3,"Th nipo_1183_17",1183,"b6",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,751681,396414,52.7369988066746,1000,158,210875.997308431,2285,0.0541414242290512,1,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#41",2040,222476.009545715,NA,"ERP022989",1689178,3,"Th nipo_1183_18",1183,"b7",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,844525,487606,57.7373079541754,1000,103,222476.009545715,2040,0.0729547425501843,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#42",2802,219736.973155063,NA,"ERP022989",1488502,3,"Th nipo_1183_19",1183,"b8",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,744196,408157,54.8453633182656,1000,107,219736.973155063,2802,0.0514593372141363,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#43",2653,242892.98833498,NA,"ERP022989",1479234,3,"Th nipo_1183_20",1183,"b9",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,739566,371806,50.2735388051912,1000,271,242892.98833498,2653,0.060235174758616,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#44",2715,263559.983882001,NA,"ERP022989",1547898,3,"Th nipo_1183_21",1183,"b10",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,773883,427882,55.2902699762109,1000,259,263559.983882001,2715,0.0620722155125206,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#47",2163,60593.0028997276,NA,"ERP022989",420982,3,"Th nipo_1181_24",1181,"c1",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,166111,63832,38.4273166737904,1000,109,60593.0028997276,2163,0.105621939361397,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#48",2292,131719.830209598,NA,"ERP022989",934200,3,"Th nipo_1181_25",1181,"c2",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,467065,279293,59.7974585978397,1000,102,131719.830209598,2292,0.0679863387748846,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#49",3484,130916.003848828,NA,"ERP022989",884542,3,"Th nipo_1181_26",1181,"c3",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,442232,242596,54.8571790372474,1000,104,130916.003848828,3484,0.13816467221904,0,0,0,0,FALSE,2.16389,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#5",1842,102583.010606483,NA,"ERP022989",1166804,3,"Th nipo_1181_5",1181,"a6",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,583350,365988,62.7390074569298,1000,101,102583.010606483,1842,0.0864755612801186,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#51",2162,98638.9994457344,NA,"ERP022989",1393548,3,"Th nipo_1181_28",1181,"c5",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,696724,441657,63.3905247989161,102,102,98638.9994457346,2162,0.116634214303129,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#52",2367,151211.999510983,NA,"ERP022989",928372,3,"Th nipo_1181_29",1181,"c6",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,464150,252057,54.3050737908004,1000,102,151211.999510983,2367,0.0717222943620441,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#53",2710,76836.9955198123,NA,"ERP022989",479532,3,"Th nipo_1181_30",1181,"c7",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,239741,97326,40.596310184741,1000,134,76836.9955198123,2710,0.0443804294992341,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#59",2115,186880.987586593,NA,"ERP022989",1210052,3,"Th nipo_1183_24",1183,"c1",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,604972,331693,54.8278267423947,1000,112,186880.987586593,2115,0.0357721280817953,0,0,0,0,FALSE,122,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#60",1780,139789.999454615,NA,"ERP022989",1168380,3,"Th nipo_1183_25",1183,"c2",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,584148,302220,51.7368885967255,1000,102,139789.999454615,1780,0.102261750166479,0,0,0,0,FALSE,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#61",2516,175756.011207986,NA,"ERP022989",1238892,3,"Th nipo_1183_26",1183,"c3",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,619390,338885,54.7127012060253,1000,107,175756.011207986,2516,0.0588521833700445,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#62",2165,204468.983629358,NA,"ERP022989",1498252,3,"Th nipo_1183_27",1183,"c4",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,749063,427968,57.1337791347323,1000,213,204468.983629358,2165,0.0683098345924117,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#64",2180,229274.022869711,NA,"ERP022989",1503910,3,"Th nipo_1183_29",1183,"c6",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,751895,406983,54.1276375025768,1000,302,229274.022869711,2180,0.0357497718119502,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#65",3161,62975.0057367951,NA,"ERP022989",516836,3,"Th nipo_1183_30",1183,"c7",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,258403,79907,30.9234025920752,138,138,62975.0057367951,3161,0.0597220205859628,0,0,0,0,FALSE,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","KO","Macrophage"
"22719_3#66",3000,185087.990478665,NA,"ERP022989",1310260,3,"Th nipo_1183_31",1183,"c8",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,655075,315922,48.2268442544747,1000,228,185087.990478665,3000,0.0263079845829396,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#67",2499,221481.995632779,NA,"ERP022989",1625008,3,"Th nipo_1183_32",1183,"c9",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,812457,465569,57.3038326951457,1000,192,221481.995632778,2499,0.0418820307966702,0,0,0,0,FALSE,588,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#68",2469,211500.010862109,NA,"ERP022989",1359230,3,"Th nipo_1183_33",1183,"c10",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,679563,320486,47.1606017396474,1000,102,211500.010862109,2469,0.0912746929080125,0,0,0,0,FALSE,205,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#69",2199,248484.991123486,NA,"ERP022989",1620396,3,"Th nipo_1183_34",1183,"c11",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,810144,495546,61.1676442706482,1000,100,248484.991123486,2199,0.0458465718532617,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#70",2264,147190.992994961,NA,"ERP022989",986762,3,"Th nipo_1183_35",1183,"c12",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,493347,229127,46.4433755551366,1000,102,147190.992994961,2264,0.0561809603409844,0,0,0,0,FALSE,49,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#71",2379,135297.673261971,NA,"ERP022989",929764,3,"Th nipo_1181_36",1181,"d1",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,464837,255594,54.9857261792844,1000,102,135297.673261971,2379,0.0256948956784252,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#72",2511,199481.986740463,NA,"ERP022989",1595950,3,"Th nipo_1181_37",1181,"d2",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,797907,445173,55.7925923697874,1000,101,199481.986740463,2511,0.0579135900377348,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#73",2387,123119.990736936,NA,"ERP022989",850258,3,"Th nipo_1181_38",1181,"d3",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,425083,235104,55.3077869498427,1000,102,123119.990736936,2387,0.0483267312187591,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#74",2186,146943.009051493,NA,"ERP022989",891518,3,"Th nipo_1181_39",1181,"d4",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,445732,249076,55.8802150170955,1000,102,146943.009051493,2186,0.0778432821937902,0,0,0,0,FALSE,220,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#75",2676,112929.011117488,NA,"ERP022989",721666,3,"Th nipo_1181_40",1181,"d5",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,360801,175505,48.6431578626445,1000,100,112929.011117488,2676,0.0470005600873915,1,0,0,0,FALSE,26,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#76",2662,106970.001659746,NA,"ERP022989",832114,3,"Th nipo_1181_41",1181,"d6",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,416010,218109,52.4287877695248,1000,101,106970.001659746,2662,0.01479815476712,0,0,0,0,FALSE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#80",1703,96224.5965530698,NA,"ERP022989",1485360,3,"Th nipo_1181_45",1181,"d10",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,742600,490153,66.0049824939402,73,102,96224.5965530697,1703,0.0929957881929361,0,0,0,0,FALSE,184,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#83",2336,119014.003560228,NA,"ERP022989",969804,3,"Th nipo_1183_36",1183,"d1",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,484860,204614,42.2006352349132,1000,142,119014.003560228,2336,0.0861049106277151,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#84",1977,173679.996047498,NA,"ERP022989",1198006,3,"Th nipo_1183_37",1183,"d2",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,598962,361573,60.3666008861998,1000,103,173679.996047498,1977,0.0338278377286078,0,0,0,0,FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#85",2524,228702.986811411,NA,"ERP022989",1464516,3,"Th nipo_1183_38",1183,"d3",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,732191,381746,52.1374887153762,1000,249,228702.986811411,2524,0.0591763277283301,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#86",2116,185609.016547354,NA,"ERP022989",1343008,3,"Th nipo_1183_39",1183,"d4",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,671437,399103,59.4401261771395,1000,183,185609.016547354,2116,0.0519440659691241,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#87",2149,64515.9996242192,NA,"ERP022989",474250,3,"Th nipo_1183_40",1183,"d5",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,237107,136077,57.3905451968942,134,134,64515.9996242193,2149,0.0315793603426579,0,0,0,0,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_3#88",1835,212201.021859973,NA,"ERP022989",1647202,3,"Th nipo_1183_41",1183,"d6",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,823537,489427,59.429873824734,1000,152,212201.021859973,1835,0.062644102594246,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#89",2050,186594.008203947,NA,"ERP022989",1161106,3,"Th nipo_1183_42",1183,"d7",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,580509,323453,55.7188605172357,1000,102,186594.008203947,2050,0.0510982109863822,0,0,0,0,FALSE,54,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_3#9",1547,100169.382218919,NA,"ERP022989",1655202,3,"Th nipo_1181_9",1181,"a10",1,"KO","infected",30,36,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,827543,539817,65.2312931170948,89,102,100169.382218919,1547,0.0419386933106846,0,0,0,0,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_3#90",2031,206366.005101645,NA,"ERP022989",1521494,3,"Th nipo_1183_43",1183,"d8",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,520216,237407,45.6362357174712,1000,101,206366.005101645,2031,0.043835354546619,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_3#91",2634,179941.998676804,NA,"ERP022989",1105578,3,"Th nipo_1183_44",1183,"d9",1,"KO","infected",30,37,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,3,470086,185311,39.4206591985296,1000,103,179941.998676805,2634,0.0773539047462386,0,0,0,0,FALSE,22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
