Cell,Gene,Ct,Call
D03_M6_med_4_nu,KLRG1,20.83005445,Pass
D03_M6_med_4_nu,PPARG,21.82338999,Pass
D03_M6_med_4_nu,IL1RL1,20.92928389,Pass
D03_M6_med_4_nu,TXK,22.94332681,Pass
D03_M6_med_4_nu,ASB2,21.42041757,Pass
D03_M6_med_4_nu,CCR8,999,Fail
D03_M6_med_4_nu,CD4,999,Fail
D03_M6_med_4_nu,CTLA4,999,Fail
D03_M6_med_4_nu,FGF18,999,Fail
D03_M6_med_4_nu,HPRT1,22.04624683,Pass
D03_M6_med_4_nu,IL17A,999,Fail
D03_M6_med_4_nu,IL4R,999,Fail
D03_M6_med_4_nu,MSC,999,Fail
D03_M6_med_4_nu,PRDM1,999,Fail
D03_M6_med_4_nu,SMAD7,21.56958713,Pass
D03_M6_med_4_nu,UBC,18.54230968,Pass
D03_M6_med_4_nu,ATF3,999,Fail
D03_M6_med_4_nu,KIT,20.60119988,Pass
D03_M6_med_4_nu,CD44,20.73031473,Pass
D03_M6_med_4_nu,CXCR3,999,Fail
D03_M6_med_4_nu,FOXP1,999,Fail
D03_M6_med_4_nu,ICOS,22.19748499,Pass
D03_M6_med_4_nu,IL2,22.21445907,Pass
D03_M6_med_4_nu,IL5,999,Fail
D03_M6_med_4_nu,MYB,999,Fail
D03_M6_med_4_nu,PTGIR,999,Fail
D03_M6_med_4_nu,TBX21,999,Fail
D03_M6_med_4_nu,VDR,22.55892711,Pass
D03_M6_med_4_nu,IFNG,999,Fail
D03_M6_med_4_nu,FOXP3,999,Fail
D03_M6_med_4_nu,CXCR5,37.59775406,Fail
D03_M6_med_4_nu,PTPRC,20.48970523,Pass
D03_M6_med_4_nu,ITGAM,999,Fail
D03_M6_med_4_nu,ATP5A1,999,Fail
D03_M6_med_4_nu,VIPR1,999,Fail
D03_M6_med_4_nu,TCF7,999,Fail
D03_M6_med_4_nu,PTH,999,Fail
D03_M6_med_4_nu,MYCN,999,Fail
D03_M6_med_4_nu,IL6,999,Fail
D03_M6_med_4_nu,IL21,999,Fail
D03_M6_med_4_nu,IFNGR1,21.23851082,Pass
D03_M6_med_4_nu,FSHB,999,Fail
D03_M6_med_4_nu,CXCR6,21.24204367,Pass
D03_M6_med_4_nu,NCAM1,999,Fail
D03_M6_med_4_nu,SELL,999,Fail
D03_M6_med_4_nu,ITGAX,999,Fail
D03_M6_med_4_nu,ZBTB16,999,Fail
D03_M6_med_4_nu,TCFEC,999,Fail
D03_M6_med_4_nu,RORA,22.94539853,Pass
D03_M6_med_4_nu,NCF1,999,Fail
D03_M6_med_4_nu,IL7R,19.82562611,Pass
D03_M6_med_4_nu,IL23R,999,Fail
D03_M6_med_4_nu,IL10,999,Fail
D03_M6_med_4_nu,CD69,999,Fail
D03_M6_med_4_nu,GATA2,20.53373484,Pass
D03_M6_med_4_nu,CYP11A1,999,Fail
D03_M6_med_4_nu,BATF,999,Fail
D03_M6_med_4_nu,BCL2L11,21.85582987,Pass
D03_M6_med_4_nu,ZC3H12C,999,Fail
D03_M6_med_4_nu,TG,999,Fail
D03_M6_med_4_nu,RORC,999,Fail
D03_M6_med_4_nu,PHF1,999,Fail
D03_M6_med_4_nu,IL9,999,Fail
D03_M6_med_4_nu,IL25R,999,Fail
D03_M6_med_4_nu,GATA3,17.74981602,Pass
D03_M6_med_4_nu,IL27RA,21.8919252,Pass
D03_M6_med_4_nu,E2F8,999,Fail
D03_M6_med_4_nu,CD19,999,Fail
D03_M6_med_4_nu,IL2RA,21.19935616,Pass
D03_M6_med_4_nu,BCL2,999,Fail
D03_M6_med_4_nu,ZFP36,14.82007225,Pass
D03_M6_med_4_nu,TGFB1,21.24859009,Pass
D03_M6_med_4_nu,RUNX3,20.24928564,Pass
D03_M6_med_4_nu,POLR2A,22.16039107,Pass
D03_M6_med_4_nu,IRF8,999,Fail
D03_M6_med_4_nu,IL12RB2,999,Fail
0-62,ACTN1,999,Fail
0-62,CCR2,999,Fail
0-62,CD33,999,Fail
0-62,CD8A,999,Fail
0-62,EIF2B1,999,Fail
0-62,HBB_B2,999,Fail
0-62,IL13,999,Fail
0-62,IL1RL1_R,999,Fail
0-62,JHM1D,999,Fail
0-62,POU6F1,999,Fail
0-62,SCML4,999,Fail
0-62,TRIB2,999,Fail
0-62,AHR,999,Fail
0-62,CCR5,999,Fail
0-62,CD3E,999,Fail
0-62,CDH17,999,Fail
0-62,EPAS1,999,Fail
0-62,HLX,999,Fail
0-62,IL13RA1,999,Fail
0-62,IL4,999,Fail
0-62,KLRG1,999,Fail
0-62,PPARG,999,Fail
0-62,IL1RL1,999,Fail
0-62,TXK,999,Fail
0-62,ASB2,999,Fail
0-62,CCR8,999,Fail
0-62,CD4,999,Fail
0-62,CTLA4,999,Fail
0-62,FGF18,999,Fail
0-62,HPRT1,999,Fail
0-62,IL17A,999,Fail
0-62,IL4R,999,Fail
0-62,MSC,999,Fail
0-62,PRDM1,999,Fail
0-62,SMAD7,999,Fail
0-62,UBC,999,Fail
0-62,ATF3,999,Fail
0-62,KIT,999,Fail
0-62,CD44,999,Fail
0-62,CXCR3,999,Fail
0-62,FOXP1,999,Fail
0-62,ICOS,999,Fail
0-62,IL2,999,Fail
0-62,IL5,999,Fail
0-62,MYB,999,Fail
0-62,PTGIR,999,Fail
0-62,TBX21,999,Fail
0-62,VDR,23.79146389,Fail
0-62,IFNG,999,Fail
0-62,FOXP3,999,Fail
0-62,CXCR5,36.24822132,Fail
0-62,PTPRC,999,Fail
0-62,ITGAM,999,Fail
0-62,ATP5A1,999,Fail
0-62,VIPR1,999,Fail
0-62,TCF7,999,Fail
0-62,PTH,999,Fail
0-62,MYCN,999,Fail
0-62,IL6,999,Fail
0-62,IL21,999,Fail
0-62,IFNGR1,999,Fail
0-62,FSHB,999,Fail
0-62,CXCR6,999,Fail
0-62,NCAM1,999,Fail
0-62,SELL,999,Fail
0-62,ITGAX,999,Fail
0-62,ZBTB16,999,Fail
0-62,TCFEC,999,Fail
0-62,RORA,999,Fail
0-62,NCF1,999,Fail
0-62,IL7R,999,Fail
0-62,IL23R,999,Fail
0-62,IL10,999,Fail
0-62,CD69,999,Fail
0-62,GATA2,20.41993452,Pass
0-62,CYP11A1,999,Fail
0-62,BATF,23.65346604,Pass
0-62,BCL2L11,999,Fail
0-62,ZC3H12C,999,Fail
0-62,TG,999,Fail
0-62,RORC,999,Fail
0-62,PHF1,999,Fail
0-62,IL9,999,Fail
0-62,IL25R,999,Fail
0-62,GATA3,999,Fail
0-62,IL27RA,999,Fail
0-62,E2F8,999,Fail
0-62,CD19,999,Fail
0-62,IL2RA,999,Fail
0-62,BCL2,999,Fail
0-62,ZFP36,999,Fail
0-62,TGFB1,999,Fail
0-62,RUNX3,999,Fail
0-62,POLR2A,999,Fail
0-62,IRF8,999,Fail
0-62,IL12RB2,999,Fail
D05_M8_mes_17_ac,ACTN1,999,Fail
D05_M8_mes_17_ac,CCR2,999,Fail
D05_M8_mes_17_ac,CD33,999,Fail
D05_M8_mes_17_ac,CD8A,999,Fail
D05_M8_mes_17_ac,EIF2B1,999,Fail
D05_M8_mes_17_ac,HBB_B2,999,Fail
D05_M8_mes_17_ac,IL13,999,Fail
D05_M8_mes_17_ac,IL1RL1_R,999,Fail
D05_M8_mes_17_ac,JHM1D,999,Fail
D05_M8_mes_17_ac,POU6F1,999,Fail
D05_M8_mes_17_ac,SCML4,999,Fail
D05_M8_mes_17_ac,TRIB2,999,Fail
D05_M8_mes_17_ac,AHR,999,Fail
D05_M8_mes_17_ac,CCR5,999,Fail
D05_M8_mes_17_ac,CD3E,999,Fail
D05_M8_mes_17_ac,CDH17,999,Fail
D05_M8_mes_17_ac,EPAS1,999,Fail
D05_M8_mes_17_ac,HLX,999,Fail
D05_M8_mes_17_ac,IL13RA1,999,Fail
D05_M8_mes_17_ac,IL4,999,Fail
D05_M8_mes_17_ac,KLRG1,999,Fail
D05_M8_mes_17_ac,PPARG,999,Fail
D05_M8_mes_17_ac,IL1RL1,999,Fail
D05_M8_mes_17_ac,TXK,999,Fail
D05_M8_mes_17_ac,ASB2,999,Fail
D05_M8_mes_17_ac,CCR8,999,Fail
D05_M8_mes_17_ac,CD4,999,Fail
D05_M8_mes_17_ac,CTLA4,999,Fail
D05_M8_mes_17_ac,FGF18,999,Fail
D05_M8_mes_17_ac,HPRT1,999,Fail
D05_M8_mes_17_ac,IL17A,999,Fail
D05_M8_mes_17_ac,IL4R,37.91835641,Fail
D05_M8_mes_17_ac,MSC,999,Fail
D05_M8_mes_17_ac,PRDM1,999,Fail
D05_M8_mes_17_ac,SMAD7,999,Fail
D05_M8_mes_17_ac,UBC,999,Fail
D05_M8_mes_17_ac,ATF3,999,Fail
D05_M8_mes_17_ac,KIT,999,Fail
D05_M8_mes_17_ac,CD44,999,Fail
D05_M8_mes_17_ac,CXCR3,999,Fail
D05_M8_mes_17_ac,FOXP1,999,Fail
D05_M8_mes_17_ac,ICOS,999,Fail
D05_M8_mes_17_ac,IL2,999,Fail
D05_M8_mes_17_ac,IL5,999,Fail
D05_M8_mes_17_ac,MYB,999,Fail
D05_M8_mes_17_ac,PTGIR,999,Fail
D05_M8_mes_17_ac,TBX21,999,Fail
D05_M8_mes_17_ac,VDR,22.49225219,Pass
D05_M8_mes_17_ac,IFNG,999,Fail
D05_M8_mes_17_ac,FOXP3,999,Fail
D05_M8_mes_17_ac,CXCR5,38.94602697,Fail
D05_M8_mes_17_ac,PTPRC,999,Fail
D05_M8_mes_17_ac,ITGAM,999,Fail
D05_M8_mes_17_ac,ATP5A1,999,Fail
D05_M8_mes_17_ac,VIPR1,999,Fail
D05_M8_mes_17_ac,TCF7,999,Fail
D05_M8_mes_17_ac,PTH,999,Fail
D05_M8_mes_17_ac,MYCN,999,Fail
D05_M8_mes_17_ac,IL6,999,Fail
D05_M8_mes_17_ac,IL21,999,Fail
D05_M8_mes_17_ac,IFNGR1,999,Fail
D05_M8_mes_17_ac,FSHB,999,Fail
D05_M8_mes_17_ac,CXCR6,999,Fail
D05_M8_mes_17_ac,NCAM1,999,Fail
D05_M8_mes_17_ac,SELL,999,Fail
D05_M8_mes_17_ac,ITGAX,999,Fail
D05_M8_mes_17_ac,ZBTB16,999,Fail
D05_M8_mes_17_ac,TCFEC,999,Fail
D05_M8_mes_17_ac,RORA,999,Fail
D05_M8_mes_17_ac,NCF1,999,Fail
D05_M8_mes_17_ac,IL7R,999,Fail
D05_M8_mes_17_ac,IL23R,999,Fail
D05_M8_mes_17_ac,IL10,999,Fail
D05_M8_mes_17_ac,CD69,999,Fail
D05_M8_mes_17_ac,GATA2,20.69785818,Pass
D05_M8_mes_17_ac,CYP11A1,999,Fail
D05_M8_mes_17_ac,BATF,999,Fail
D05_M8_mes_17_ac,BCL2L11,999,Fail
D05_M8_mes_17_ac,ZC3H12C,999,Fail
D05_M8_mes_17_ac,TG,999,Fail
D05_M8_mes_17_ac,RORC,999,Fail
D05_M8_mes_17_ac,PHF1,999,Fail
D05_M8_mes_17_ac,IL9,999,Fail
D05_M8_mes_17_ac,IL25R,999,Fail
D05_M8_mes_17_ac,GATA3,999,Fail
D05_M8_mes_17_ac,IL27RA,999,Fail
D05_M8_mes_17_ac,E2F8,999,Fail
D05_M8_mes_17_ac,CD19,999,Fail
D05_M8_mes_17_ac,IL2RA,999,Fail
D05_M8_mes_17_ac,BCL2,999,Fail
D05_M8_mes_17_ac,ZFP36,999,Fail
D05_M8_mes_17_ac,TGFB1,999,Fail
D05_M8_mes_17_ac,RUNX3,999,Fail
D05_M8_mes_17_ac,POLR2A,999,Fail
D05_M8_mes_17_ac,IRF8,999,Fail
D05_M8_mes_17_ac,IL12RB2,999,Fail
0-54,ACTN1,999,Fail
0-54,CCR2,999,Fail
0-54,CD33,999,Fail
0-54,CD8A,999,Fail
0-54,EIF2B1,999,Fail
0-54,HBB_B2,999,Fail
0-54,IL13,999,Fail
0-54,IL1RL1_R,999,Fail
0-54,JHM1D,999,Fail
0-54,POU6F1,999,Fail
0-54,SCML4,999,Fail
0-54,TRIB2,999,Fail
0-54,AHR,999,Fail
0-54,CCR5,999,Fail
0-54,CD3E,999,Fail
0-54,CDH17,999,Fail
0-54,EPAS1,999,Fail
0-54,HLX,999,Fail
0-54,IL13RA1,999,Fail
0-54,IL4,999,Fail
0-54,KLRG1,999,Fail
0-54,PPARG,999,Fail
0-54,IL1RL1,999,Fail
0-54,TXK,999,Fail
0-54,ASB2,999,Fail
0-54,CCR8,999,Fail
0-54,CD4,999,Fail
0-54,CTLA4,999,Fail
0-54,FGF18,999,Fail
0-54,HPRT1,999,Fail
0-54,IL17A,999,Fail
0-54,IL4R,999,Fail
0-54,MSC,999,Fail
0-54,PRDM1,999,Fail
0-54,SMAD7,999,Fail
0-54,UBC,999,Fail
0-54,ATF3,999,Fail
0-54,KIT,999,Fail
0-54,CD44,999,Fail
0-54,CXCR3,999,Fail
0-54,FOXP1,999,Fail
0-54,ICOS,999,Fail
0-54,IL2,999,Fail
0-54,IL5,999,Fail
0-54,MYB,999,Fail
0-54,PTGIR,999,Fail
0-54,TBX21,999,Fail
0-54,VDR,999,Fail
0-54,IFNG,999,Fail
0-54,FOXP3,999,Fail
0-54,CXCR5,26.38093057,Fail
0-54,PTPRC,999,Fail
0-54,ITGAM,999,Fail
0-54,ATP5A1,999,Fail
0-54,VIPR1,999,Fail
0-54,TCF7,999,Fail
0-54,PTH,999,Fail
0-54,MYCN,999,Fail
0-54,IL6,999,Fail
0-54,IL21,999,Fail
0-54,IFNGR1,999,Fail
0-54,FSHB,999,Fail
0-54,CXCR6,999,Fail
0-54,NCAM1,999,Fail
0-54,SELL,999,Fail
0-54,ITGAX,999,Fail
0-54,ZBTB16,999,Fail
0-54,TCFEC,999,Fail
0-54,RORA,999,Fail
0-54,NCF1,999,Fail
0-54,IL7R,999,Fail
0-54,IL23R,999,Fail
0-54,IL10,999,Fail
0-54,CD69,999,Fail
0-54,GATA2,999,Fail
0-54,CYP11A1,999,Fail
0-54,BATF,999,Fail
0-54,BCL2L11,999,Fail
0-54,ZC3H12C,999,Fail
0-54,TG,999,Fail
0-54,RORC,999,Fail
0-54,PHF1,999,Fail
0-54,IL9,999,Fail
0-54,IL25R,999,Fail
0-54,GATA3,999,Fail
0-54,IL27RA,999,Fail
0-54,E2F8,999,Fail
0-54,CD19,999,Fail
0-54,IL2RA,999,Fail
0-54,BCL2,999,Fail
0-54,ZFP36,999,Fail
0-54,TGFB1,999,Fail
0-54,RUNX3,999,Fail
0-54,POLR2A,999,Fail
0-54,IRF8,999,Fail
0-54,IL12RB2,999,Fail
D05_M8_mes_9_nv,ACTN1,21.01834397,Pass
D05_M8_mes_9_nv,CCR2,999,Fail
D05_M8_mes_9_nv,CD33,999,Fail
D05_M8_mes_9_nv,CD8A,999,Fail
D05_M8_mes_9_nv,EIF2B1,999,Fail
D05_M8_mes_9_nv,HBB_B2,999,Fail
D05_M8_mes_9_nv,IL13,999,Fail
D05_M8_mes_9_nv,IL1RL1_R,999,Fail
D05_M8_mes_9_nv,JHM1D,999,Fail
D05_M8_mes_9_nv,POU6F1,24.01711379,Pass
D05_M8_mes_9_nv,SCML4,999,Fail
D05_M8_mes_9_nv,TRIB2,33.69150795,Pass
D05_M8_mes_9_nv,AHR,999,Fail
D05_M8_mes_9_nv,CCR5,999,Fail
D05_M8_mes_9_nv,CD3E,23.66956693,Pass
D05_M8_mes_9_nv,CDH17,999,Fail
D05_M8_mes_9_nv,EPAS1,999,Fail
D05_M8_mes_9_nv,HLX,999,Fail
D05_M8_mes_9_nv,IL13RA1,999,Fail
D05_M8_mes_9_nv,IL4,999,Fail
D05_M8_mes_9_nv,KLRG1,999,Fail
D05_M8_mes_9_nv,PPARG,999,Fail
D05_M8_mes_9_nv,IL1RL1,999,Fail
D05_M8_mes_9_nv,TXK,21.31846589,Pass
D05_M8_mes_9_nv,ASB2,999,Fail
D05_M8_mes_9_nv,CCR8,999,Fail
D05_M8_mes_9_nv,CD4,22.95409331,Pass
D05_M8_mes_9_nv,CTLA4,999,Fail
D05_M8_mes_9_nv,FGF18,999,Fail
D05_M8_mes_9_nv,HPRT1,999,Fail
D05_M8_mes_9_nv,IL17A,999,Fail
D05_M8_mes_9_nv,IL4R,21.33187471,Pass
D05_M8_mes_9_nv,MSC,999,Fail
D05_M8_mes_9_nv,PRDM1,999,Fail
D05_M8_mes_9_nv,SMAD7,21.8915756,Pass
D05_M8_mes_9_nv,UBC,23.41222243,Pass
D05_M8_mes_9_nv,ATF3,999,Fail
D05_M8_mes_9_nv,KIT,999,Fail
D05_M8_mes_9_nv,CD44,999,Fail
D05_M8_mes_9_nv,CXCR3,999,Fail
D05_M8_mes_9_nv,FOXP1,19.54504269,Pass
D05_M8_mes_9_nv,ICOS,999,Fail
D05_M8_mes_9_nv,IL2,999,Fail
D05_M8_mes_9_nv,IL5,999,Fail
D05_M8_mes_9_nv,MYB,999,Fail
D05_M8_mes_9_nv,PTGIR,999,Fail
D05_M8_mes_9_nv,TBX21,999,Fail
D05_M8_mes_9_nv,VDR,23.18123111,Pass
D05_M8_mes_9_nv,IFNG,999,Fail
D05_M8_mes_9_nv,FOXP3,999,Fail
D05_M8_mes_9_nv,CXCR5,32.40186385,Pass
D05_M8_mes_9_nv,PTPRC,17.85075808,Pass
D05_M8_mes_9_nv,ITGAM,999,Fail
D05_M8_mes_9_nv,ATP5A1,21.57684208,Pass
D05_M8_mes_9_nv,VIPR1,999,Fail
D05_M8_mes_9_nv,TCF7,18.94805963,Pass
D05_M8_mes_9_nv,PTH,999,Fail
D05_M8_mes_9_nv,MYCN,999,Fail
D05_M8_mes_9_nv,IL6,999,Fail
D05_M8_mes_9_nv,IL21,999,Fail
D05_M8_mes_9_nv,IFNGR1,20.79583248,Pass
D05_M8_mes_9_nv,FSHB,999,Fail
D05_M8_mes_9_nv,CXCR6,999,Fail
D05_M8_mes_9_nv,NCAM1,999,Fail
D05_M8_mes_9_nv,SELL,20.0452841,Pass
D05_M8_mes_9_nv,ITGAX,999,Fail
D05_M8_mes_9_nv,ZBTB16,999,Fail
D05_M8_mes_9_nv,TCFEC,999,Fail
D05_M8_mes_9_nv,RORA,999,Fail
D05_M8_mes_9_nv,NCF1,999,Fail
D05_M8_mes_9_nv,IL7R,21.92727983,Pass
D05_M8_mes_9_nv,IL23R,999,Fail
D05_M8_mes_9_nv,IL10,999,Fail
D05_M8_mes_9_nv,CD69,999,Fail
D05_M8_mes_9_nv,GATA2,999,Fail
D05_M8_mes_9_nv,CYP11A1,999,Fail
D05_M8_mes_9_nv,BATF,999,Fail
D05_M8_mes_9_nv,BCL2L11,999,Fail
D05_M8_mes_9_nv,ZC3H12C,999,Fail
D05_M8_mes_9_nv,TG,999,Fail
D05_M8_mes_9_nv,RORC,999,Fail
D05_M8_mes_9_nv,PHF1,999,Fail
D05_M8_mes_9_nv,IL9,999,Fail
D05_M8_mes_9_nv,IL25R,999,Fail
D05_M8_mes_9_nv,GATA3,999,Fail
D05_M8_mes_9_nv,IL27RA,999,Fail
D05_M8_mes_9_nv,E2F8,999,Fail
D05_M8_mes_9_nv,CD19,999,Fail
D05_M8_mes_9_nv,IL2RA,999,Fail
D05_M8_mes_9_nv,BCL2,999,Fail
D05_M8_mes_9_nv,ZFP36,19.39264379,Pass
D05_M8_mes_9_nv,TGFB1,21.47020329,Pass
D05_M8_mes_9_nv,RUNX3,999,Fail
D05_M8_mes_9_nv,POLR2A,999,Fail
D05_M8_mes_9_nv,IRF8,999,Fail
D05_M8_mes_9_nv,IL12RB2,999,Fail
D05_M8_g_8_nu,ACTN1,999,Fail
D05_M8_g_8_nu,CCR2,999,Fail
D05_M8_g_8_nu,CD33,999,Fail
D05_M8_g_8_nu,CD8A,999,Fail
D05_M8_g_8_nu,EIF2B1,999,Fail
D05_M8_g_8_nu,HBB_B2,999,Fail
D05_M8_g_8_nu,IL13,999,Fail
D05_M8_g_8_nu,IL1RL1_R,999,Fail
D05_M8_g_8_nu,JHM1D,999,Fail
D05_M8_g_8_nu,POU6F1,23.26372606,Pass
D05_M8_g_8_nu,SCML4,999,Fail
D05_M8_g_8_nu,TRIB2,999,Fail
D05_M8_g_8_nu,AHR,999,Fail
D05_M8_g_8_nu,CCR5,999,Fail
D05_M8_g_8_nu,CD3E,999,Fail
D05_M8_g_8_nu,CDH17,999,Fail
D05_M8_g_8_nu,EPAS1,999,Fail
D05_M8_g_8_nu,HLX,999,Fail
D05_M8_g_8_nu,IL13RA1,999,Fail
D05_M8_g_8_nu,IL4,999,Fail
D05_M8_g_8_nu,KLRG1,999,Fail
D05_M8_g_8_nu,PPARG,999,Fail
D05_M8_g_8_nu,IL1RL1,999,Fail
D05_M8_g_8_nu,TXK,999,Fail
D05_M8_g_8_nu,ASB2,999,Fail
D05_M8_g_8_nu,CCR8,999,Fail
D05_M8_g_8_nu,CD4,999,Fail
D05_M8_g_8_nu,CTLA4,999,Fail
D05_M8_g_8_nu,FGF18,999,Fail
D05_M8_g_8_nu,HPRT1,999,Fail
D05_M8_g_8_nu,IL17A,999,Fail
D05_M8_g_8_nu,IL4R,999,Fail
D05_M8_g_8_nu,MSC,999,Fail
D05_M8_g_8_nu,PRDM1,999,Fail
D05_M8_g_8_nu,SMAD7,999,Fail
D05_M8_g_8_nu,UBC,999,Fail
D05_M8_g_8_nu,ATF3,999,Fail
D05_M8_g_8_nu,KIT,999,Fail
D05_M8_g_8_nu,CD44,999,Fail
D05_M8_g_8_nu,CXCR3,999,Fail
D05_M8_g_8_nu,FOXP1,999,Fail
D05_M8_g_8_nu,ICOS,999,Fail
D05_M8_g_8_nu,IL2,999,Fail
D05_M8_g_8_nu,IL5,999,Fail
D05_M8_g_8_nu,MYB,999,Fail
D05_M8_g_8_nu,PTGIR,999,Fail
D05_M8_g_8_nu,TBX21,999,Fail
D05_M8_g_8_nu,VDR,21.7552444,Pass
D05_M8_g_8_nu,IFNG,999,Fail
D05_M8_g_8_nu,FOXP3,999,Fail
D05_M8_g_8_nu,CXCR5,999,Fail
D05_M8_g_8_nu,PTPRC,999,Fail
D05_M8_g_8_nu,ITGAM,999,Fail
D05_M8_g_8_nu,ATP5A1,999,Fail
D05_M8_g_8_nu,VIPR1,999,Fail
D05_M8_g_8_nu,TCF7,999,Fail
D05_M8_g_8_nu,PTH,999,Fail
D05_M8_g_8_nu,MYCN,999,Fail
D05_M8_g_8_nu,IL6,999,Fail
D05_M8_g_8_nu,IL21,999,Fail
D05_M8_g_8_nu,IFNGR1,999,Fail
D05_M8_g_8_nu,FSHB,999,Fail
D05_M8_g_8_nu,CXCR6,999,Fail
D05_M8_g_8_nu,NCAM1,999,Fail
D05_M8_g_8_nu,SELL,999,Fail
D05_M8_g_8_nu,ITGAX,999,Fail
D05_M8_g_8_nu,ZBTB16,999,Fail
D05_M8_g_8_nu,TCFEC,999,Fail
D05_M8_g_8_nu,RORA,999,Fail
D05_M8_g_8_nu,NCF1,999,Fail
D05_M8_g_8_nu,IL7R,999,Fail
D05_M8_g_8_nu,IL23R,999,Fail
D05_M8_g_8_nu,IL10,999,Fail
D05_M8_g_8_nu,CD69,999,Fail
D05_M8_g_8_nu,GATA2,18.08051453,Pass
D05_M8_g_8_nu,CYP11A1,999,Fail
D05_M8_g_8_nu,BATF,999,Fail
D05_M8_g_8_nu,BCL2L11,999,Fail
D05_M8_g_8_nu,ZC3H12C,999,Fail
D05_M8_g_8_nu,TG,999,Fail
D05_M8_g_8_nu,RORC,999,Fail
D05_M8_g_8_nu,PHF1,999,Fail
D05_M8_g_8_nu,IL9,999,Fail
D05_M8_g_8_nu,IL25R,999,Fail
D05_M8_g_8_nu,GATA3,999,Fail
D05_M8_g_8_nu,IL27RA,999,Fail
D05_M8_g_8_nu,E2F8,999,Fail
D05_M8_g_8_nu,CD19,999,Fail
D05_M8_g_8_nu,IL2RA,999,Fail
D05_M8_g_8_nu,BCL2,999,Fail
D05_M8_g_8_nu,ZFP36,999,Fail
D05_M8_g_8_nu,TGFB1,999,Fail
D05_M8_g_8_nu,RUNX3,999,Fail
D05_M8_g_8_nu,POLR2A,999,Fail
D05_M8_g_8_nu,IRF8,999,Fail
D05_M8_g_8_nu,IL12RB2,999,Fail
D05_M8_mes_1_nu,ACTN1,999,Fail
D05_M8_mes_1_nu,CCR2,999,Fail
D05_M8_mes_1_nu,CD33,999,Fail
D05_M8_mes_1_nu,CD8A,999,Fail
D05_M8_mes_1_nu,EIF2B1,999,Fail
D05_M8_mes_1_nu,HBB_B2,999,Fail
D05_M8_mes_1_nu,IL13,999,Fail
D05_M8_mes_1_nu,IL1RL1_R,999,Fail
D05_M8_mes_1_nu,JHM1D,999,Fail
D05_M8_mes_1_nu,POU6F1,23.61288267,Pass
D05_M8_mes_1_nu,SCML4,999,Fail
D05_M8_mes_1_nu,TRIB2,999,Fail
D05_M8_mes_1_nu,AHR,999,Fail
D05_M8_mes_1_nu,CCR5,999,Fail
D05_M8_mes_1_nu,CD3E,999,Fail
D05_M8_mes_1_nu,CDH17,999,Fail
D05_M8_mes_1_nu,EPAS1,999,Fail
D05_M8_mes_1_nu,HLX,999,Fail
D05_M8_mes_1_nu,IL13RA1,999,Fail
D05_M8_mes_1_nu,IL4,999,Fail
D05_M8_mes_1_nu,KLRG1,999,Fail
D05_M8_mes_1_nu,PPARG,999,Fail
D05_M8_mes_1_nu,IL1RL1,999,Fail
D05_M8_mes_1_nu,TXK,999,Fail
D05_M8_mes_1_nu,ASB2,999,Fail
D05_M8_mes_1_nu,CCR8,999,Fail
D05_M8_mes_1_nu,CD4,999,Fail
D05_M8_mes_1_nu,CTLA4,999,Fail
D05_M8_mes_1_nu,FGF18,999,Fail
D05_M8_mes_1_nu,HPRT1,999,Fail
D05_M8_mes_1_nu,IL17A,999,Fail
D05_M8_mes_1_nu,IL4R,999,Fail
D05_M8_mes_1_nu,MSC,999,Fail
D05_M8_mes_1_nu,PRDM1,999,Fail
D05_M8_mes_1_nu,SMAD7,999,Fail
D05_M8_mes_1_nu,UBC,999,Fail
D05_M8_mes_1_nu,ATF3,999,Fail
D05_M8_mes_1_nu,KIT,999,Fail
D05_M8_mes_1_nu,CD44,999,Fail
D05_M8_mes_1_nu,CXCR3,999,Fail
D05_M8_mes_1_nu,FOXP1,999,Fail
D05_M8_mes_1_nu,ICOS,999,Fail
D05_M8_mes_1_nu,IL2,999,Fail
D05_M8_mes_1_nu,IL5,999,Fail
D05_M8_mes_1_nu,MYB,999,Fail
D05_M8_mes_1_nu,PTGIR,999,Fail
D05_M8_mes_1_nu,TBX21,999,Fail
D05_M8_mes_1_nu,VDR,22.44930869,Pass
D05_M8_mes_1_nu,IFNG,999,Fail
D05_M8_mes_1_nu,FOXP3,999,Fail
D05_M8_mes_1_nu,CXCR5,37.14115603,Fail
D05_M8_mes_1_nu,PTPRC,999,Fail
D05_M8_mes_1_nu,ITGAM,999,Fail
D05_M8_mes_1_nu,ATP5A1,999,Fail
D05_M8_mes_1_nu,VIPR1,999,Fail
D05_M8_mes_1_nu,TCF7,999,Fail
D05_M8_mes_1_nu,PTH,999,Fail
D05_M8_mes_1_nu,MYCN,999,Fail
D05_M8_mes_1_nu,IL6,999,Fail
D05_M8_mes_1_nu,IL21,999,Fail
D05_M8_mes_1_nu,IFNGR1,999,Fail
D05_M8_mes_1_nu,FSHB,999,Fail
D05_M8_mes_1_nu,CXCR6,999,Fail
D05_M8_mes_1_nu,NCAM1,999,Fail
D05_M8_mes_1_nu,SELL,999,Fail
D05_M8_mes_1_nu,ITGAX,999,Fail
D05_M8_mes_1_nu,ZBTB16,999,Fail
D05_M8_mes_1_nu,TCFEC,999,Fail
D05_M8_mes_1_nu,RORA,999,Fail
D05_M8_mes_1_nu,NCF1,999,Fail
